sku_id,category_id,period,qty_total
43675356591,672241,2025-01-06,0.05766032393756303
43675356591,672241,2025-01-13,0.05763984571847814
43675356591,672241,2025-01-20,0.05762127584991356
43675356591,672241,2025-01-27,0.05760450254313969
43675356591,672241,2025-02-03,0.05758942871035322
43675356591,672241,2025-02-10,0.057575904724562046
43675356591,672241,2025-02-17,0.057563869237969266
43675356591,672241,2025-02-24,0.0575532391074065
43675356591,672241,2025-03-03,0.05754559332707836
43675357153,672241,2024-11-25,0.057695212960697774
43675357153,672241,2024-12-02,0.05769244998436439
43675357153,672241,2024-12-09,0.057690208538125676
43675357153,672241,2024-12-16,0.05768841155989212
43675357153,672241,2024-12-23,0.05768697892919021
43675357153,672241,2024-12-30,0.05768584582772656
43675357153,672241,2025-01-06,0.057684952040166805
43675357153,672241,2025-01-13,0.0576842429166601
43675357153,672241,2025-01-20,0.057683672527112526
43675357153,672241,2025-01-27,0.057683194865053605
43675357153,672241,2025-02-03,0.05768277646259225
43675357153,672241,2025-02-10,0.057682374421408146
43675357153,672241,2025-02-17,0.05768196443823966
43675357153,672241,2025-02-24,0.0576815195867712
43675357153,672241,2025-03-03,0.05768101617338231
43675357438,672241,2024-11-25,0.0
43675357438,672241,2024-12-02,0.0
43675357438,672241,2024-12-09,0.0
43675357438,672241,2024-12-16,0.0
43675357438,672241,2024-12-23,0.0
43675357438,672241,2024-12-30,0.0
43675357438,672241,2025-01-06,0.0
43675357438,672241,2025-01-13,0.0
43675357438,672241,2025-01-20,0.0
43675357438,672241,2025-01-27,0.0
43675357438,672241,2025-02-03,0.0
43675357438,672241,2025-02-10,0.0
43675357438,672241,2025-02-17,0.0
43675357438,672241,2025-02-24,0.0
43675357438,672241,2025-03-03,0.0
43675357762,672241,2024-11-25,10.99990282062353
43675357762,672241,2024-12-02,10.999418953128664
43675357762,672241,2024-12-09,10.998886764000863
43675357762,672241,2024-12-16,10.99821554527763
43675357762,672241,2024-12-23,10.997580286067425
43675357762,672241,2024-12-30,10.996915289510452
43675357762,672241,2025-01-06,10.996314567477482
43675357762,672241,2025-01-13,10.995559036558134
43675357762,672241,2025-01-20,10.994610688812244
43675357762,672241,2025-01-27,10.993539410849188
43675357762,672241,2025-02-03,10.992643474787172
43675357762,672241,2025-02-10,10.992195503300133
43675357762,672241,2025-02-17,10.992057762098048
43675357762,672241,2025-02-24,10.992035599790334
43675357762,672241,2025-03-03,10.992028093007924
43675358311,672241,2024-11-25,0.1592883216874613
43675358311,672241,2024-12-02,0.1670518222039053
43675358311,672241,2024-12-09,0.1747309253499877
43675358311,672241,2024-12-16,0.1823250869471768
43675358311,672241,2024-12-23,0.18983381770527574
43675358311,672241,2024-12-30,0.19725690184684502
43675358311,672241,2025-01-06,0.20459423810092034
43675358311,672241,2025-01-13,0.2118455673642997
43675358311,672241,2025-01-20,0.21901105395120418
43675358311,672241,2025-01-27,0.226090639893869
43675358311,672241,2025-02-03,0.23308434313135026
43675358311,672241,2025-02-10,0.23999221729116624
43675358311,672241,2025-02-17,0.24681443809693826
43675358311,672241,2025-02-24,0.2535510079388074
43675358311,672241,2025-03-03,0.2602019681775034
43675358612,672241,2024-11-25,1.2517007220897933
43675358612,672241,2024-12-02,1.2977134890314523
43675358612,672241,2024-12-09,1.3433668063291169
43675358612,672241,2024-12-16,1.3886598541971127
43675358612,672241,2024-12-23,1.4335916359309615
43675358612,672241,2024-12-30,1.478161273912453
43675358612,672241,2025-01-06,1.522367872623989
43675358612,672241,2025-01-13,1.5662106324797793
43675358612,672241,2025-01-20,1.6096890546168965
43675358612,672241,2025-01-27,1.6528025721069777
43675358612,672241,2025-02-03,1.6955510088391252
43675358612,672241,2025-02-10,1.7379344192694457
43675358612,672241,2025-02-17,1.77995312308254
43675358612,672241,2025-02-24,1.8216079076660139
43675358612,672241,2025-03-03,1.862891453217591
43675358930,672241,2024-11-25,0.03983789210943913
43675358930,672241,2024-12-02,0.04177011890446055
43675358930,672241,2024-12-09,0.04368414780719803
43675358930,672241,2024-12-16,0.04557926563806175
43675358930,672241,2024-12-23,0.0474548572706215
43675358930,672241,2024-12-30,0.049310411259912104
43675358930,672241,2025-01-06,0.051145494635591426
43675358930,672241,2025-01-13,0.05295976372254349
43675358930,672241,2025-01-20,0.0547529555329156
43675358930,672241,2025-01-27,0.05652486114006625
43675358930,672241,2025-02-03,0.05827533802903322
43675358930,672241,2025-02-10,0.0600042750275927
43675358930,672241,2025-02-17,0.06171162009496087
43675358930,672241,2025-02-24,0.06339733536710047
43675358930,672241,2025-03-03,0.06506141102526677
43675359537,672241,2024-11-25,2.558348801655107
43675359537,672241,2024-12-02,2.682893998645003
43675359537,672241,2024-12-09,2.8063794648232965
43675359537,672241,2024-12-16,2.928804473502791
43675359537,672241,2024-12-23,3.0501687622540192
43675359537,672241,2024-12-30,3.1704729378844485
43675359537,672241,2025-01-06,3.2897174175378727
43675359537,672241,2025-01-13,3.4079026528686414
43675359537,672241,2025-01-20,3.5250297348844803
43675359537,672241,2025-01-27,3.641098879352693
43675359537,672241,2025-02-03,3.7561107029722374
43675359537,672241,2025-02-10,3.8700656794283628
43675359537,672241,2025-02-17,3.9829626712572845
43675359537,672241,2025-02-24,4.094802593831587
43675359537,672241,2025-03-03,4.205586871070294
43904595253,672241,2024-11-25,0.09296742145591835
43904595253,672241,2024-12-02,0.09297621224406405
43904595253,672241,2024-12-09,0.09300677711381455
43904595253,672241,2024-12-16,0.0930655527795029
43904595253,672241,2024-12-23,0.09314715859555744
43904595253,672241,2024-12-30,0.09324728931872339
43904595253,672241,2025-01-06,0.09336274677613093
43904595253,672241,2025-01-13,0.09348834578838583
43904595253,672241,2025-01-20,0.09362145582402087
43904595253,672241,2025-01-27,0.0937564679934142
43904595253,672241,2025-02-03,0.09388301464772186
43904595253,672241,2025-02-10,0.09399562615881613
43904595253,672241,2025-02-17,0.09409030316379496
43904595253,672241,2025-02-24,0.09416065684737557
43904595253,672241,2025-03-03,0.09420812774884518
43904694832,672241,2024-11-25,-6.638347472964767e-05
43904694832,672241,2024-12-02,-7.94417064942099e-05
43904694832,672241,2024-12-09,-5.388705980613473e-05
43904694832,672241,2024-12-16,-2.1708457588587304e-05
43904694832,672241,2024-12-23,5.2705186724399944e-05
43904694832,672241,2024-12-30,0.0001133671421936211
43904694832,672241,2025-01-06,0.00015359964009892257
43904694832,672241,2025-01-13,0.00016959352266288086
43904694832,672241,2025-01-20,0.00016183516884232807
43904694832,672241,2025-01-27,0.00015178182244002247
43904694832,672241,2025-02-03,9.083857029268394e-05
43904694832,672241,2025-02-10,-3.316246215434582e-05
43904694832,672241,2025-02-17,-0.00020784923698996538
43904694832,672241,2025-02-24,-0.000397840855475895
43904694832,672241,2025-03-03,-0.0005076307339419439
43913912032,672241,2024-11-25,1.1724910696703228e-05
43913912032,672241,2024-12-02,2.935189134606331e-06
43913912032,672241,2024-12-09,8.055153662825387e-06
43913912032,672241,2024-12-16,2.6010847063551168e-05
43913912032,672241,2024-12-23,4.939016568356047e-05
43913912032,672241,2024-12-30,6.900750142335016e-05
43913912032,672241,2025-01-06,7.962398152386307e-05
43913912032,672241,2025-01-13,8.295798834274254e-05
43913912032,672241,2025-01-20,8.23281605798476e-05
43913912032,672241,2025-01-27,7.901578822253064e-05
43913912032,672241,2025-02-03,7.032100259932172e-05
43913912032,672241,2025-02-10,5.367064553959272e-05
43913912032,672241,2025-02-17,3.1104352358424237e-05
43913912032,672241,2025-02-24,7.751184164690728e-06
43913912032,672241,2025-03-03,-1.4085581753052467e-05
43965614940,672241,2024-11-25,0.031223870650172344
43965614940,672241,2024-12-02,0.031171872429681082
43965614940,672241,2024-12-09,0.031120265499886928
43965614940,672241,2024-12-16,0.0310690593142252
43965614940,672241,2024-12-23,0.03101825985042337
43965614940,672241,2024-12-30,0.030967874823945023
43965614940,672241,2025-01-06,0.030917900773273208
43965614940,672241,2025-01-13,0.03086835835261358
43965614940,672241,2025-01-20,0.03081923596809791
43965614940,672241,2025-01-27,0.0307705413258501
43965614940,672241,2025-02-03,0.03072229235329587
43965614940,672241,2025-02-10,0.030674477435115782
43965614940,672241,2025-02-17,0.03062710545903162
43965614940,672241,2025-02-24,0.03058019239838269
43965614940,672241,2025-03-03,0.03053372737764518
43987972199,672241,2024-11-25,0.061495890914288254
43987972199,672241,2024-12-02,0.061583677775875145
43987972199,672241,2024-12-09,0.061721576745883744
43987972199,672241,2024-12-16,0.06202580411405051
43987972199,672241,2024-12-23,0.06237928687487043
43987972199,672241,2024-12-30,0.06268743208331418
43987972199,672241,2025-01-06,0.06287716752616318
43987972199,672241,2025-01-13,0.06299312531011148
43987972199,672241,2025-01-20,0.06312215933487703
43987972199,672241,2025-01-27,0.06319563941182321
43987972199,672241,2025-02-03,0.06317799131404256
43987972199,672241,2025-02-10,0.06311822850030935
43987972199,672241,2025-02-17,0.06303896410557008
43987972199,672241,2025-02-24,0.06293100838652915
43987972199,672241,2025-03-03,0.06288491538130658
43990125856,672241,2024-11-25,-1.5833165763701196e-05
43990125856,672241,2024-12-02,-4.819804866995625e-06
43990125856,672241,2024-12-09,1.1316419958440349e-05
43990125856,672241,2024-12-16,2.936948893442204e-05
43990125856,672241,2024-12-23,5.034937695255759e-05
43990125856,672241,2024-12-30,7.724925853680453e-05
43990125856,672241,2025-01-06,0.00010805192510285333
43990125856,672241,2025-01-13,0.00012994698805193772
43990125856,672241,2025-01-20,0.00013308423438521122
43990125856,672241,2025-01-27,0.00012276101613403756
